Cust_ID;Churn;Name;Longevity;Year_Birth;TypeTravel;RoomType;RewardPoints;Comfort;ReceptionSchedule;FoodDrink;Location;Wifi;Amenities;Staff;OnlineBooking;PriceQuality;RoomSpace;CheckOut;Checkin;Cleanliness;BarService
13133;nochurn;Ms. Stephanie Johnson;no;1996;business;single;4815;0;4;0;4;1;0;1;1;4;2;2;1;1;1
13134;churn;Mr. Tommy Johnson;yes;1980;business;single;5710;3;5;4;5;4;4;3;3;3;3;3;1;3;4
13135;nochurn;Mr. Mark Willis;yes;1999;business;single;2232;2;2;5;2;4;4;4;4;3;4;5;3;4;4
13136;nochurn;Ms. Lori Murray;yes;1970;business;single;3993;4;4;4;4;3;3;4;3;3;3;3;3;3;1
13137;nochurn;Mr. Hector Ewing;yes;1986;business;single;6361;3;3;3;3;4;4;5;5;5;5;5;5;5;4
13138;nochurn;Ms. Heather Beard;yes;1966;business;single;3938;4;4;4;4;3;3;3;5;5;5;3;2;5;3
13139;churn;Mr. James Mcfarland;no;1996;business;double;5086;4;0;4;1;2;4;2;2;5;2;1;4;1;2
13140;churn;Mr. Christopher Williams;no;2008;business;double;4996;3;3;3;3;3;3;3;3;3;4;5;5;4;3
13141;nochurn;Ms. Maria Garcia;yes;1950;business;suite;6602;4;1;1;1;1;5;1;4;4;4;4;2;4;4
13142;nochurn;Ms. Angela Richard;yes;1989;business;single;1720;4;4;4;4;4;4;4;4;4;5;4;3;5;4
13143;nochurn;Mr. Brian Smith;yes;1979;business;single;4478;1;1;1;1;4;4;5;4;4;4;4;4;4;5
13144;nochurn;Ms. Jasmine Young;yes;1986;business;suite;4943;3;5;5;5;3;3;3;3;1;2;4;2;3;3
13145;nochurn;Mr. Logan Garcia;yes;1992;business;single;2559;3;3;3;3;3;3;3;3;3;4;4;3;5;3
13146;nochurn;Mr. Luke Brown;yes;1965;business;single;3324;3;3;3;3;2;4;4;3;3;4;3;4;3;5
13147;nochurn;Mr. Christopher Williams;yes;1973;business;single;5379;2;2;4;2;4;5;4;5;5;5;5;4;5;5
13148;churn;Mr. Christopher Hart;yes;1974;business;double;5176;1;4;4;4;1;1;1;1;1;2;3;2;3;1
13149;nochurn;Ms. Lori Juarez;yes;1965;business;single;4843;3;3;3;3;5;5;5;5;5;5;5;3;5;4
13150;churn;Ms. Christina Daugherty;yes;1996;business;single;2803;3;5;5;5;3;3;3;3;3;4;3;2;4;3
13151;nochurn;Ms. Heather Fox;yes;1968;business;single;5354;1;1;1;1;5;4;5;4;4;4;4;3;4;4
13152;churn;Ms. Katie Valenzuela;yes;2006;leisure;single;4543;4;2;4;3;4;4;4;4;3;5;4;1;4;4
13153;nochurn;Ms. Angelica Knight;yes;1979;business;single;5724;3;3;3;3;4;5;4;5;5;5;5;3;5;4
13154;nochurn;Ms. Tina Moore;yes;1983;leisure;double;4763;1;1;1;1;5;4;4;4;4;4;4;3;4;5
13155;churn;Mr. Robert Hutchinson;yes;2000;leisure;single;5529;1;4;1;5;5;1;5;5;4;2;4;3;5;5
13156;churn;Mr. Kenneth Anderson;no;2004;business;double;5569;2;2;2;4;1;2;1;1;2;2;3;2;3;1
13157;nochurn;Ms. Andrea Hanson;yes;1973;business;single;4275;1;1;1;1;3;5;4;5;5;5;5;4;5;3
13158;churn;Ms. Erica Kerr;y;1992;leisure;double;4499;2;4;2;1;1;2;1;1;2;1;1;5;1;1
13159;nochurn;Mr. Michael Holder;yes;1973;business;double;3820;4;5;5;5;4;4;4;4;2;2;5;5;1;4
13160;churn;Mr. Matthew Mcdowell;no;1985;business;single;5499;4;4;4;4;2;4;2;2;5;2;5;5;4;2
13161;nochurn;Ms. Lisa Swanson;yes;1991;business;single;2758;2;2;2;2;5;5;5;5;5;5;4;3;5;5
13162;nochurn;Ms. Debbie Gilbert;yes;1992;business;single;3660;3;3;3;3;4;4;4;4;4;2;3;3;5;4
13163;churn;Ms. Michelle Hughes;no;1985;business;single;4894;3;3;3;3;3;3;3;3;4;5;5;3;4;3
13164;churn;Mr. Russell Owen;no;1996;business;single;5751;2;2;2;3;5;2;5;5;1;4;3;2;3;5
13165;churn;Mr. Brandon Guerrero;no;2013;business;double;4507;3;4;4;4;4;3;4;4;2;1;4;2;3;4
13166;churn;Ms. Nicole Moore;yes;1980;leisure;double;3288;2;5;1;1;1;4;5;3;5;5;4;5;3;5
13167;churn;Mr. Perry Taylor;no;1999;business;double;4535;2;2;2;3;3;2;3;3;1;2;3;1;4;3
13168;nochurn;Ms. Sharon Mills;yes;1969;business;double;6885;5;5;5;5;1;4;2;5;5;5;5;3;5;5
13169;nochurn;Mr. Roger Hess;yes;1975;business;single;6026;3;3;3;3;5;5;4;4;4;4;4;3;4;4
13170;nochurn;Mr. George Flores;yes;1993;business;single;3473;1;1;1;1;3;4;3;3;5;3;5;4;5;3
13171;nochurn;Ms. Vanessa Castro;yes;1990;leisure;double;4441;5;4;5;5;2;4;5;5;5;5;5;3;5;3
13172;nochurn;Ms. Elizabeth Parks;yes;;business;single;6102;3;3;3;3;2;5;5;4;4;4;4;3;4;5
13173;nochurn;Ms. Melody Morgan;yes;1968;business;single;4017;3;3;3;3;4;4;4;5;5;5;5;5;5;3
13174;nochurn;Mr. Michael Levine;yes;1980;business;single;6653;4;4;4;4;2;2;5;4;4;4;4;1;4;3
13175;nochurn;Mr. Timothy Young;yes;1965;business;single;6749;0;1;1;4;3;5;4;2;2;2;2;3;2;4
13176;nochurn;Mr. Brandon Brown;yes;1990;business;single;2416;3;3;3;3;4;4;4;2;5;3;5;4;5;4
13177;nochurn;Mr. Kelly White;yes;1980;business;single;6694;2;2;2;2;3;3;4;5;5;5;5;2;5;2
13178;nochurn;Ms. Hailey Hansen;yes;1966;business;double;6612;5;1;1;1;2;1;5;5;5;5;5;5;5;5
13179;churn;Mr. Joseph Ryan;no;1995;business;single;4667;2;2;2;3;2;1;1;4;5;4;4;1;5;1
13180;churn;Ms. Erin Dougherty;no;1949;business;double;4561;2;2;2;3;3;2;5;3;2;4;3;1;3;3
13181;nochurn;Ms. Grace Gould;yes;2010;leisure;double;5401;5;4;5;3;2;5;2;2;4;2;1;1;2;2
13182;churn;Mr. Johnny Perkins;yes;1961;leisure;double;4477;2;1;2;3;4;2;3;4;4;3;3;3;2;4
13183;nochurn;Ms. Courtney Mcclain;y;1980;business;single;4520;2;2;2;2;5;5;5;3;1;5;1;5;2;5
13184;churn;Ms. Jennifer Brown;yes;1993;leisure;suite;2738;4;1;4;4;1;4;1;1;4;5;3;4;4;1
13185;nochurn;Ms. Lori Leon;yes;1965;business;double;6611;4;1;1;1;2;2;3;3;3;4;3;5;3;2
13186;nochurn;Ms. Melinda Brown;yes;1965;business;single;6576;3;3;3;3;2;5;4;4;4;4;4;4;4;5
13187;churn;Ms. Mary Lynch;no;2000;business;double;5493;2;3;2;3;2;2;2;2;1;1;3;3;3;2
13188;nochurn;Ms. Mary Hall;yes;1956;leisure;double;5972;3;3;3;3;3;5;5;5;5;5;5;5;5;3
13189;churn;Mr. Phillip Green;yes;1985;leisure;single;6174;3;2;3;2;5;2;3;4;4;3;4;3;4;4
13190;churn;Mr. Timothy Gardner;no;1966;business;double;5263;3;2;3;4;4;3;3;4;2;2;4;1;4;4
13191;nochurn;Ms. April Baird;yes;1963;business;double;4221;4;4;4;4;4;4;4;5;4;2;3;4;4;4
13192;nochurn;Ms. Miss Anne Cisneros;no;1996;business;single;4764;5;4;5;5;1;5;1;1;3;5;4;4;4;1
13193;churn;Ms. Tina Baker;yes;1982;leisure;double;4390;4;4;4;3;2;4;2;2;5;4;4;4;4;2
13194;nochurn;Mr. James Chen;yes;1951;leisure;double;4766;4;3;4;3;5;4;3;5;2;1;4;2;4;5
13195;churn;Mr. Angel Jensen;yes;2013;leisure;double;5058;2;5;2;1;1;2;1;1;3;5;4;3;5;1
13196;nochurn;Ms. Audrey Hinton;yes;1996;business;single;4577;5;5;5;5;4;4;4;4;3;5;4;5;4;4
13197;churn;Mr. Michael Clark;yes;2008;leisure;double;4434;3;5;3;1;5;3;5;5;1;1;3;5;1;5
13198;nochurn;Ms. Nancy Alexander;yes;2013;leisure;double;5008;3;3;3;3;5;2;2;4;4;5;4;1;4;4
13199;churn;Ms. Brenda Bryan;yes;1986;business;single;6723;3;2;2;2;1;4;3;3;3;3;3;3;3;4
13200;nochurn;Ms. Katie Lambert;yes;1992;business;single;5706;1;1;1;1;4;4;4;4;4;3;5;3;4;4
13201;nochurn;Ms. Kelly Jackson;yes;1969;business;single;4535;2;2;3;2;2;5;4;4;4;4;4;3;4;4
13202;nochurn;Ms. Leslie Williams;yes;1998;business;single;4671;4;4;4;4;2;2;2;2;5;1;5;2;5;2
13203;nochurn;Ms. Theresa Taylor;yes;1966;leisure;single;6674;2;2;2;2;5;5;5;5;5;2;5;4;4;5
13204;churn;Mr. Stephen King;no;1995;business;double;5285;3;4;3;3;4;3;4;4;2;1;3;2;3;4
13205;churn;Mr. Mark Bennett;yes;1994;leisure;double;5009;2;3;1;1;2;1;2;2;2;5;5;3;1;2
13206;nochurn;Ms. Ms. Donna Miller;yes;2012;leisure;double;4536;3;3;3;3;3;3;3;3;4;4;5;4;4;3
13207;nochurn;Ms. Julie Duncan;yes;1977;business;single;5286;4;4;4;4;4;3;4;4;4;4;4;4;4;5
13208;churn;Mr. Malik Parker;yes;1980;business;double;4232;3;5;5;5;3;3;3;3;3;5;3;2;4;3
13209;churn;Mr. Robert Richmond;no;1989;business;double;5448;3;4;3;4;2;3;5;2;1;2;3;4;4;2
13210;churn;Ms. Sherry White;no;1995;business;double;4129;3;4;4;3;4;4;4;4;1;1;2;5;1;4
13211;nochurn;Ms. Lisa Chapman;yes;1990;business;single;1962;3;3;3;3;4;4;5;4;5;3;5;3;4;4
13212;nochurn;Mr. Joseph Morris;yes;1962;business;single;5039;3;3;3;3;4;5;4;4;4;4;4;5;4;3
13213;nochurn;Ms. Margaret Turner;yes;1971;business;single;6919;4;4;4;4;4;4;5;4;4;4;4;5;4;5
13214;nochurn;Ms. Tonya Smith;yes;1973;business;single;5674;2;2;2;2;5;5;4;4;4;4;4;3;4;5
13215;churn;Mr. Daryl Ramos;yes;2005;leisure;double;4916;3;3;3;4;1;3;1;1;2;5;4;3;3;1
13216;churn;Mr. Karl Johnson;yes;1975;leisure;suite;4520;3;5;2;1;2;2;2;2;3;5;4;3;4;2
13217;churn;Mr. Roger Johnson;yes;1965;business;single;5801;3;3;5;3;4;4;4;3;3;3;3;3;3;1
13218;churn;Ms. Sarah Ellis;no;2012;business;double;4936;2;2;2;3;4;2;4;4;3;1;2;4;2;4
13219;nochurn;Ms. Kristen Walker;yes;1979;business;single;3582;0;5;0;3;1;1;1;5;2;1;2;1;2;1
13220;churn;Ms. Linda Smith;no;1985;business;single;3723;3;3;3;4;3;3;1;3;4;2;4;3;5;3
13221;nochurn;Mr. Alejandro Young;yes;1988;business;single;4870;5;5;5;5;3;4;3;3;5;2;5;4;5;3
13222;churn;Mr. Lawrence Fisher;no;2003;business;double;5249;3;0;3;3;3;3;3;3;2;2;2;2;1;3
13223;churn;Mr. Charles Crawford;no;2001;business;double;4576;2;2;2;3;1;2;1;1;4;3;5;4;5;1
13224;nochurn;Ms. Julie Castro;no;2001;business;double;5258;5;4;5;4;4;5;3;4;4;5;2;2;4;4
13225;nochurn;Ms. Jaclyn Franklin;yes;2005;leisure;double;5345;2;2;2;2;2;5;5;4;4;4;4;5;4;5
13226;nochurn;Mr. Anthony Gonzalez;yes;1955;business;double;5209;4;4;4;4;4;4;4;4;3;4;2;4;1;4
13227;nochurn;Mr. Ricardo Collins;yes;1962;business;double;4293;4;3;3;3;4;4;4;4;1;2;2;1;1;4
13228;churn;Mr. James Bass;yes;2003;leisure;double;2910;3;4;3;4;3;3;3;3;3;4;4;4;5;3
13229;churn;Ms. Angela Lutz;no;1977;business;double;4978;1;1;1;2;2;1;2;2;1;1;2;2;1;2
13230;nochurn;Ms. Maria Barron;yes;2001;leisure;double;5025;0;4;0;5;2;5;5;1;1;1;1;5;1;4
13231;nochurn;Ms. Brittany Collier;yes;1972;business;single;5065;5;5;3;5;3;4;5;4;4;5;4;5;4;3
13232;churn;Ms. Brittany Moore;yes;1962;leisure;single;5371;4;4;4;3;3;4;5;5;5;4;5;4;5;5
13233;nochurn;Ms. Dawn Mitchell;yes;1975;leisure;double;6772;0;3;1;4;3;1;3;5;5;1;1;1;5;2
13234;churn;Mr. Joseph Mueller;yes;1970;leisure;double;4910;2;3;2;5;5;2;3;5;5;3;5;2;2;5
13235;churn;Mr. Tony Cortez;no;1985;business;double;4338;2;1;1;3;1;1;1;1;3;3;3;1;3;1
13236;churn;Ms. Monica Robinson;yes;1996;business;suite;5151;3;4;4;4;3;2;1;3;4;1;3;1;3;3
13237;churn;Mr. Connor Shaffer;yes;1961;leisure;double;4909;1;2;1;2;2;1;2;2;4;5;1;3;2;2
13238;nochurn;Ms. Dominique Scott;yes;2013;leisure;double;4027;3;2;2;2;3;4;3;3;3;3;3;5;5;3
13239;churn;Mr. Christopher Moore;yes;2003;leisure;double;5837;3;5;0;3;5;0;5;5;3;3;3;1;4;5
13240;nochurn;Ms. Melissa Hernandez;yes;1969;business;single;3920;3;3;3;3;5;5;5;4;4;4;4;4;4;5
13241;churn;Mr. David Pearson;yes;1967;leisure;suite;4751;3;5;3;5;4;3;4;4;4;4;4;5;5;4
13242;nochurn;Mr. Travis Blanchard Jr.;yes;1975;business;single;3196;1;1;1;1;2;5;5;5;5;5;5;4;5;5
13243;nochurn;Ms. Monica Franklin;yes;1980;business;single;5775;1;1;2;1;3;4;5;5;5;5;5;3;5;5
13244;churn;Ms. Cindy Patton;no;1994;business;double;4191;1;1;1;2;2;1;2;2;3;3;3;3;3;2
13245;churn;Mr. Lee Cole;yes;1985;business;double;5527;3;5;2;5;3;3;3;3;1;1;1;2;1;3
13246;churn;Ms. Leslie Collins;no;1941;business;double;5288;3;4;3;3;1;3;1;1;1;5;3;4;3;1
13247;nochurn;Mr. Aaron Hardy;yes;1984;business;single;3776;4;4;4;4;4;4;5;5;5;5;5;3;5;4
13248;nochurn;Ms. Cynthia Harris;yes;2004;leisure;double;5409;4;4;4;4;4;5;5;4;4;4;4;4;4;3
13249;nochurn;Ms. Donna Dougherty;yes;1965;business;single;4907;5;5;5;5;2;5;4;4;4;4;4;5;4;3
13250;churn;Ms. Monica Dickson;yes;1999;business;double;4859;3;1;3;1;3;3;2;3;3;3;2;4;3;3
13251;nochurn;Ms. Yvonne Chavez;yes;1987;business;single;6201;1;1;1;1;1;1;4;4;4;4;4;2;4;1
13252;nochurn;Ms. Wanda Morales;yes;1990;business;single;4670;2;5;2;2;5;5;5;5;3;3;4;4;4;5
13253;churn;Mr. Roy Lopez;no;1970;leisure;double;3483;1;0;1;4;1;1;1;1;5;3;5;4;4;1
13254;nochurn;Ms. Sandra Jones;yes;1981;business;single;5198;1;1;1;1;2;5;4;4;4;4;4;4;4;5
13255;nochurn;Mr. Corey Lee;no;1960;business;single;4865;4;4;4;3;1;4;1;1;3;4;4;4;4;1
13256;nochurn;Ms. Sophia Hill;yes;1977;leisure;double;4624;0;2;0;3;3;3;3;4;4;0;4;1;4;1
13257;nochurn;Ms. Sherri Rush MD;yes;1951;leisure;double;5376;5;5;5;5;2;1;4;5;5;5;5;2;5;4
13258;churn;Mr. Todd Martin;yes;2005;business;suite;5799;2;2;2;2;2;2;2;2;4;2;4;3;3;2
13259;churn;Ms. Jennifer Benson;no;1959;business;single;5275;4;4;4;1;2;4;2;2;3;5;5;4;5;2
13260;churn;Mr. Steven Davenport;yes;1997;business;single;2280;2;2;4;2;2;2;2;2;2;1;4;3;4;2
13261;churn;Mr. James Black;yes;1964;leisure;double;4564;1;5;1;1;1;1;1;1;5;2;4;5;4;1
13262;nochurn;Ms. Samantha Bass;no;2001;business;double;6203;5;0;5;4;4;5;4;4;1;3;3;5;4;4
13263;nochurn;Ms. Heather Barton;yes;1969;leisure;double;4695;4;2;2;2;4;3;3;4;4;4;4;2;4;4
13264;nochurn;Ms. Katie Clarke;yes;1960;business;suite;6194;5;2;2;2;1;5;3;5;5;5;5;4;5;4
13265;churn;Ms. Claudia Mitchell;yes;1964;leisure;double;6641;4;5;5;4;4;2;4;2;2;5;2;3;2;5
13266;churn;Mr. Ryan Gilbert;no;1967;business;single;5718;3;3;3;3;4;3;4;4;5;4;5;3;4;4
13267;churn;Mr. Justin Yu;yes;2001;leisure;double;5593;3;4;3;5;5;3;5;5;5;3;2;1;4;5
13268;churn;Mr. Kenneth Lane;no;1970;business;single;5575;3;3;3;5;3;3;3;3;3;2;4;3;4;3
13269;nochurn;Ms. Diana Robinson;yes;1972;business;single;4854;4;4;4;4;2;5;4;4;4;4;4;5;4;4
13270;churn;Mr. John Jones;yes;1976;leisure;double;5425;3;5;4;4;2;4;2;2;1;4;2;3;3;2
13271;churn;Mr. Louis West;yes;2000;leisure;double;5083;4;4;4;1;4;4;4;4;4;4;5;3;4;4
13272;nochurn;Ms. Erica Rivera;y;1969;business;single;5365;2;2;2;2;4;4;5;5;5;5;5;5;5;5
13273;nochurn;Ms. Sherry Jackson;yes;1956;leisure;double;6950;0;2;0;3;5;2;5;5;3;1;3;2;4;5
13274;nochurn;Ms. Jacqueline Baker;yes;1951;leisure;single;6443;4;4;4;4;4;4;5;4;4;5;4;4;4;3
13275;churn;Mr. Jeff Daniel;yes;1977;business;double;5248;2;5;5;5;2;2;2;2;2;5;3;4;4;2
13276;nochurn;Mr. Victor Thomas;yes;1981;business;single;6546;3;3;3;3;5;5;5;5;5;5;5;4;5;5
13277;nochurn;Mr. Aaron Matthews;no;1984;business;single;5104;3;3;3;1;4;3;2;4;4;4;4;4;4;4
13278;nochurn;Ms. Sandra Fernandez;no;1999;business;double;5488;5;0;5;2;4;5;4;4;3;3;4;3;2;4
13279;nochurn;Mr. Troy Hamilton;yes;1981;business;single;2493;5;5;4;5;5;5;5;3;3;4;5;5;3;5
13280;churn;Mr. John Ayers;no;1996;business;single;5236;4;1;5;4;4;5;4;4;2;4;4;4;3;4
13281;nochurn;Mr. Luis Baker;yes;1968;business;single;4417;2;2;2;2;3;4;4;4;4;4;4;4;4;4
13282;nochurn;Mr. Michael Brown;yes;1963;leisure;single;6171;4;1;4;4;3;3;4;2;2;4;2;4;2;1
13283;churn;Ms. Mary Kennedy;yes;1962;business;single;5093;4;1;1;1;5;4;4;4;4;4;4;4;4;2
13284;churn;Mr. Paul Schmidt;yes;1963;leisure;double;4543;2;5;2;5;3;2;3;3;4;3;5;5;4;3
13285;churn;Mr. John Miller;yes;1970;leisure;double;4505;2;3;2;4;3;2;5;3;1;4;3;3;1;3
13286;nochurn;Mr. Matthew Vaughn;yes;1973;business;single;5210;5;5;5;5;4;4;5;4;4;4;4;1;4;5
13287;churn;Mr. Ricardo Holmes;yes;1981;leisure;suite;5500;3;0;3;3;5;3;5;5;4;2;5;4;5;5
13288;nochurn;Ms. Katrina Morgan;yes;1972;business;single;4648;2;2;2;2;5;3;4;3;3;3;3;4;3;5
13289;nochurn;Mr. John Kelly;yes;2002;leisure;double;5252;4;4;2;3;2;2;2;2;1;5;3;1;3;2
13290;nochurn;Mr. Angel Fox;yes;1981;business;single;6327;5;5;5;5;2;3;1;3;3;3;3;3;3;2
13291;nochurn;Mr. David Miles;yes;1962;business;single;6496;4;4;4;4;2;5;5;4;4;4;4;3;4;3
13292;churn;Ms. Ebony Stephenson;no;1980;business;single;4452;1;2;2;3;3;1;2;3;4;5;4;4;4;3
13293;churn;Mr. Craig Moran;yes;1952;leisure;double;5378;4;5;4;2;3;4;3;3;5;2;5;4;5;3
13294;nochurn;Mr. David Martinez;yes;1983;business;single;5180;2;2;2;2;5;4;4;4;4;4;4;3;4;4
13295;churn;Mr. Jeffrey Livingston;yes;1949;business;single;6487;3;1;2;1;1;3;4;3;3;3;3;1;3;1
13296;churn;Mr. Cameron Williams;yes;1972;leisure;double;4701;1;4;1;4;1;1;4;1;3;4;5;4;4;4
13297;churn;Ms. Amanda Hayes;no;1997;business;single;5054;3;3;3;4;3;3;3;3;2;1;3;1;3;3
13298;churn;Mr. Jorge Ingram;yes;1987;business;single;3849;1;1;1;1;5;4;4;1;1;1;1;4;1;2
13299;churn;Ms. Sara Franklin;yes;2007;business;single;1720;2;4;4;4;2;2;2;2;3;2;3;2;3;2
13300;nochurn;Ms. Debra Johnson;yes;1980;leisure;single;5819;2;2;2;2;3;4;5;4;4;5;4;4;4;4
13301;churn;Mr. Wayne Jennings;yes;1984;leisure;double;5069;2;5;2;1;4;2;4;4;5;4;5;5;4;4
13302;churn;Ms. Julie Clark;yes;1981;business;double;4332;4;4;5;4;4;4;4;4;4;3;4;1;3;4
13303;nochurn;Mr. Mike Mitchell;yes;1993;business;single;3221;1;1;1;1;4;4;4;4;3;4;4;3;5;4
13304;nochurn;Ms. Barbara Nolan;yes;1984;leisure;double;5375;5;5;5;5;2;1;2;2;2;2;2;4;2;3
13305;churn;Mr. Ivan Duarte;yes;1952;leisure;double;5388;2;2;2;3;4;2;4;4;1;4;4;1;4;4
13306;nochurn;Mr. Jamie Martinez;yes;1990;business;single;5807;1;1;1;1;4;4;4;4;3;3;5;5;5;4
13307;nochurn;Mr. Ronald Ellis;yes;1996;business;single;3371;2;2;2;2;5;5;5;5;4;1;1;4;3;5
13308;churn;Mr. Scott Francis;yes;1970;leisure;suite;5278;4;3;5;3;3;5;3;3;1;2;3;4;3;3
13309;nochurn;Mr. Richard Howard;yes;1971;business;single;3551;3;3;3;3;4;5;5;4;4;4;4;3;4;4
13310;nochurn;Mr. Kenneth Miller;yes;1970;business;suite;5649;5;5;5;5;5;5;5;5;4;1;1;1;1;5
13311;nochurn;Mr. Nicholas Nichols;yes;1979;business;single;6083;4;4;4;4;4;5;4;5;5;5;5;5;5;5
13312;nochurn;Ms. Dominique Anderson;yes;1974;leisure;suite;6248;4;2;4;3;1;3;3;5;5;4;5;1;5;2
13313;churn;Mr. David Fuller;yes;1994;business;double;4894;2;1;1;1;2;2;2;2;4;2;2;4;3;2
13314;churn;Mr. Rodney Sanders;yes;1997;leisure;double;5104;2;3;2;4;4;2;4;4;2;5;3;3;3;4
13315;churn;Ms. Denise Torres;yes;1997;business;single;5672;2;4;4;4;3;3;2;3;2;2;4;1;3;3
13316;nochurn;Ms. Brooke Taylor;yes;1974;business;single;4200;4;4;5;4;5;4;5;4;4;4;4;3;4;3
13317;nochurn;Ms. Krystal Price;yes;1973;business;single;5364;1;1;1;1;4;3;5;2;2;2;2;3;2;4
13318;nochurn;Ms. Jamie Munoz;yes;1980;business;single;5048;1;1;1;1;5;4;5;5;5;5;5;5;5;4
13319;nochurn;Mr. Robert Miller;yes;1974;business;single;4722;4;4;4;4;5;5;4;5;5;5;5;4;5;3
13320;churn;Ms. Veronica Fowler;no;1996;business;double;5201;4;3;4;2;4;4;4;4;5;2;4;4;3;4
13321;nochurn;Ms. Lynn Evans;yes;1972;business;single;3974;4;1;4;4;3;5;5;5;5;5;5;3;5;3
13322;churn;Mr. Jonathan Chen;yes;1998;leisure;double;5599;3;5;3;3;4;3;4;4;3;5;2;1;5;4
13323;nochurn;Ms. Morgan Wang;yes;1979;business;single;6763;5;5;5;5;2;5;4;5;5;5;5;3;5;3
13324;nochurn;Ms. Lori Poole;no;1980;business;single;5179;5;5;5;5;2;5;3;2;3;2;5;3;4;2
13325;nochurn;Ms. Jasmine Smith;yes;1957;leisure;double;4845;5;2;5;4;2;4;4;1;1;5;1;1;1;4
13326;churn;Mr. Sean Matthews;yes;1979;leisure;double;4258;2;2;2;4;1;2;1;1;4;5;3;4;4;1
13327;nochurn;Mr. Craig Butler;yes;1999;business;double;4534;5;1;1;1;5;4;4;5;4;2;1;1;1;5
13328;nochurn;Ms. Natalie Caldwell;yes;1967;business;single;6037;3;3;2;3;2;5;4;5;5;5;5;5;5;4
13329;churn;Ms. Stephanie Chang;yes;1983;business;single;5906;3;2;2;2;5;2;1;3;3;3;3;3;3;1
13330;churn;Mr. George Mathews;yes;1964;leisure;suite;5075;2;4;2;3;5;2;5;5;5;5;5;3;4;5
13331;nochurn;Ms. Dawn Brown;no;1999;business;single;4341;5;4;5;3;3;5;3;3;3;2;5;4;4;3
13332;churn;Mr. Craig Lowery;yes;1974;business;single;5559;1;5;5;5;4;3;3;1;1;1;1;2;1;3
13333;churn;Mr. Nicholas Howard;yes;1970;leisure;single;6391;2;1;2;3;1;3;3;1;1;2;1;1;1;4
13334;nochurn;Ms. Linda Reese;yes;1970;leisure;double;6904;2;4;2;2;3;4;4;4;4;4;4;3;4;3
13335;nochurn;Ms. Lori Scott;yes;1973;business;single;3645;3;3;3;3;5;3;1;5;5;5;5;1;5;4
13336;nochurn;Ms. Kaitlyn Dalton;no;1997;business;single;5589;4;0;4;5;3;4;3;3;3;5;5;4;4;3
13337;churn;Ms. Erin Pearson;no;2004;business;double;2494;3;3;3;4;3;4;4;2;4;4;4;4;3;4
13338;nochurn;Ms. Marie French;yes;1973;leisure;suite;5950;5;4;5;1;3;5;3;3;3;5;5;4;4;3
13339;nochurn;Mr. Brandon Martin;yes;1970;business;single;5381;3;3;3;3;2;4;4;4;4;4;4;3;4;4
13340;churn;Ms. Tracey Nelson;no;1992;business;double;4636;2;1;2;2;3;2;1;3;3;3;3;3;3;3
13341;churn;Ms. Kerry Armstrong;yes;1977;business;double;6752;4;2;2;2;5;3;3;4;4;4;4;1;4;2
13342;churn;Ms. Donna Lewis;yes;1999;business;double;5726;2;2;4;2;2;3;2;2;1;2;4;1;3;2
13343;nochurn;Mr. Jason Lopez;yes;1995;business;single;3528;4;4;4;4;4;4;4;4;1;5;3;2;2;4
13344;churn;Mr. Micheal Hernandez;yes;2004;leisure;double;3376;4;5;3;1;1;3;2;1;4;3;4;4;5;1
13345;churn;Mr. Luis Hayes;yes;1996;business;double;5223;1;5;5;5;1;1;3;1;1;5;4;3;4;1
13346;churn;Ms. Kathryn Buchanan;no;1992;business;double;4345;2;2;2;4;4;2;4;4;3;3;4;2;4;4
13347;nochurn;Mr. Kristopher Perry;yes;1969;business;single;3855;3;3;3;3;2;4;5;4;4;4;5;4;4;3
13348;churn;Mr. Andrew Murphy;yes;1983;business;single;4659;4;2;2;2;4;4;3;4;4;4;4;3;4;2
13349;churn;Mr. Vincent Hall;yes;1989;business;double;3517;2;2;2;2;2;2;2;2;4;1;2;2;4;2
13350;nochurn;Ms. Lindsey Carrillo;yes;1974;business;single;4824;3;3;3;3;4;5;4;5;5;5;5;4;5;3
13351;nochurn;Mr. Edward Lee;y;;business;single;6125;1;1;1;1;5;4;5;3;3;4;3;3;3;5
13352;churn;Mr. Jonathan Jones;yes;1981;business;double;4029;1;2;2;2;1;1;1;1;2;2;2;4;4;1
13353;nochurn;Ms. Kristi Ward;yes;1984;business;single;3061;4;4;4;4;4;4;4;4;2;5;5;4;3;4
13354;nochurn;Ms. Sara Johnson;yes;1962;business;single;6173;2;2;2;2;2;5;5;5;5;5;5;5;5;3
13355;nochurn;Ms. Erin Lee;no;1994;business;single;5121;4;4;4;5;1;4;1;1;3;3;5;4;4;1
13356;churn;Mr. Shawn Lopez;yes;1990;leisure;double;4538;3;3;3;4;1;3;1;1;5;5;3;1;5;1
13357;churn;Ms. Susan Molina;yes;1978;business;single;3285;1;2;2;2;1;3;4;1;1;1;1;4;1;1
13358;nochurn;Mr. John King;yes;1971;business;double;5245;4;2;2;2;4;4;4;4;4;2;4;5;1;4
13359;churn;Mr. Ronald Leon;yes;2009;leisure;double;5403;1;4;1;2;3;1;3;3;5;2;1;5;1;3
13360;churn;Mr. Wesley Gibson;yes;1983;business;single;3758;2;5;5;5;5;3;3;2;2;3;2;1;2;4
